"N15-1137","Development of the Multilingual Semantic Annotation System","2015","26","6","5","1","17869","scott piao","Proceedings of the 2015 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"el-haj-etal-2014-detecting","Detecting Document Structure in a Very Large Corpus of {UK} Financial Reports","2014","9","9","2","1","6326","mahmoud elhaj","Proceedings of the Ninth International Conference on Language Resources and Evaluation ({LREC}'14)","0"
"wattam-etal-2014-experiences","Experiences with Parallelisation of an Existing {NLP} Pipeline: Tagging {H}ansard","2014","5","4","2","0","32013","stephen wattam","Proceedings of the Ninth International Conference on Language Resources and Evaluation ({LREC}'14)","0"
"W13-3109","Using a Keyness Metric for Single and Multi Document Summarisation","2013","24","9","2","1","6326","mahmoud elhaj","Proceedings of the {M}ulti{L}ing 2013 Workshop on Multilingual Multi-document Summarization","0"
"wattam-etal-2012-document","Document Attrition in Web Corpora: an Exploration","2012","9","0","2","0","32013","stephen wattam","Proceedings of the Eighth International Conference on Language Resources and Evaluation ({LREC}'12)","0"
"W06-2403","Automatic Extraction of {C}hinese Multiword Expressions with a Statistical Tool","2006","23","23","3","0.5","17869","scott piao","Proceedings of the Workshop on Multi-word-expressions in a multilingual context","0"
"W06-1705","Annotated Web as corpus","2006","21","7","1","1","6341","paul rayson","Proceedings of the 2nd International Workshop on Web as Corpus","0"
"W06-1202","Measuring {MWE} Compositionality Using Semantic Annotation","2006","19","12","2","0.5","17869","scott piao","Proceedings of the Workshop on Multiword Expressions: Identifying and Exploiting Underlying Properties","0"
"E06-2014","{ASSIST}: Automated Semantic Assistance for Translators","2006","10","4","3","0","519","serge sharoff","Demonstrations","0"
"piao-etal-2004-evaluating","Evaluating Lexical Resources for a Semantic Tagger","2004","8","14","2","1","17869","scott piao","Proceedings of the Fourth International Conference on Language Resources and Evaluation ({LREC}{'}04)","0"
"W03-1807","Extracting Multiword Expressions with A Semantic Tagger","2003","16","35","2","1","17869","scott piao","Proceedings of the {ACL} 2003 Workshop on Multiword Expressions: Analysis, Acquisition and Treatment","0"
"W00-0901","Comparing Corpora using Frequency Profiling","2000","19","292","1","1","6341","paul rayson","The Workshop on Comparing Corpora","0"
