"D19-1323","An Entity-Driven Framework for Abstractive Summarization","2019","0","5","4","0","25666","eva sharma","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"D19-1470","Neural Conversation Recommendation with Online Interaction Modeling","2019","0","0","3","1","5773","xingshan zeng","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"D19-1664","In Plain Sight: Media Bias Through the Lens of Factual Reporting","2019","0","1","7","0","27178","lisa fan","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"P18-1021","Neural Argument Generation Augmented with Externally Retrieved Evidence","2018","29","1","2","1","13423","xinyu hua","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"N18-1035","Microblog Conversation Recommendation via Joint Modeling of Topics and Discourse","2018","0","8","3","1","5773","xingshan zeng","Proceedings of the 2018 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long Papers)","0"
"D18-1447","Semi-Supervised Learning for Neural Keyphrase Generation","2018","41","1","2","0.952381","12946","hai ye","Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing","0"
"C18-1215","One vs. Many {QA} Matching with both Word-level and Sentence-level Attention Network","2018","0","2","1","1","3583","lu wang","Proceedings of the 27th International Conference on Computational Linguistics","0"
"W17-4513","A Pilot Study of Domain Adaptation Effect for Neural Abstractive Summarization","2017","19","2","2","1","13423","xinyu hua","Proceedings of the Workshop on New Frontiers in Summarization","0"
"Q17-1016","Winning on the Merits: The Joint Effects of Content and Style on Debate Outcomes","2017","13","12","1","1","3583","lu wang","Transactions of the Association for Computational Linguistics","0"
"P17-2032","Understanding and Detecting Supporting Arguments of Diverse Types","2017","14","10","2","1","13423","xinyu hua","Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"P17-1090","Joint Modeling of Content and Discourse Relations in Dialogues","2017","30","2","2","0","9422","kechen qin","Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"N16-1007","Neural Network-Based Abstract Generation for Opinions and Arguments","2016","34","20","1","1","3583","lu wang","Proceedings of the 2016 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"N15-1112","Socially-Informed Timeline Generation for Complex Events","2015","26","10","1","1","3583","lu wang","Proceedings of the 2015 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"W14-2617","Improving Agreement and Disagreement Identification in Online Discussions with A Socially-Tuned Sentiment Lexicon","2014","32","17","1","1","3583","lu wang","Proceedings of the 5th Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis","0"
"P14-2113","A Piece of My Mind: A Sentiment Analysis Approach for Online Dispute Detection","2014","24","28","1","1","3583","lu wang","Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"C14-1157","Query-Focused Opinion Summarization for User-Generated Content","2014","38","15","1","1","3583","lu wang","Proceedings of {COLING} 2014, the 25th International Conference on Computational Linguistics: Technical Papers","0"
"P13-1136","A Sentence Compression Based Framework to Query-Focused Multi-Document Summarization","2013","42","31","1","1","3583","lu wang","Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"P13-1137","Domain-Independent Abstract Generation for Focused Meeting Summarization","2013","34","26","1","1","3583","lu wang","Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"W12-1605","Unsupervised Topic Modeling Approaches to Decision Summarization in Spoken Meetings","2012","39","2","1","1","3583","lu wang","Proceedings of the 13th Annual Meeting of the Special Interest Group on Discourse and Dialogue","0"
"W12-1642","Focused Meeting Summarization via Unsupervised Relation Extraction","2012","31","11","1","1","3583","lu wang","Proceedings of the 13th Annual Meeting of the Special Interest Group on Discourse and Dialogue","0"
"W11-0503","Summarizing Decisions in Spoken Meetings","2011","24","10","1","1","3583","lu wang","Proceedings of the Workshop on Automatic Summarization for Different Genres, Media, and Languages","0"
