"W16-0321","The {GW}/{UMD} {CLP}sych 2016 Shared Task System","2016","5","2","3","0.804598","16583","ayah zirikly","Proceedings of the Third Workshop on Computational Linguistics and Clinical Psychology","0"
"S16-1184","{CLIP}@{UMD} at {S}em{E}val-2016 Task 8: Parser for {A}bstract {M}eaning {R}epresentation using Learning to Search","2016","13","3","4","0.740741","4267","sudha rao","Proceedings of the 10th International Workshop on Semantic Evaluation ({S}em{E}val-2016)","0"
"P16-1065","A Discriminative Topic Model using Document Network Structure","2016","39","9","3","1","26832","weiwei yang","Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"P16-1177","Learning Text Pair Similarity with Context-sensitive Autoencoders","2016","27","24","2","0","12582","hadi amiri","Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"N16-1163","Retrofitting Sense-Specific Word Vectors Using Parallel Text","2016","16","4","2","1","8001","allyson ettinger","Proceedings of the 2016 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"W15-3003","Data Selection With Fewer Words","2015","19","3","2","0","18812","amittai axelrod","Proceedings of the Tenth Workshop on Statistical Machine Translation","0"
"W15-1207","The {U}niversity of {M}aryland {CLP}sych 2015 Shared Task System","2015","10","16","1","1","8279","philip resnik","Proceedings of the 2nd Workshop on Computational Linguistics and Clinical Psychology: From Linguistic Signal to Clinical Reality","0"
"W15-1212","Beyond {LDA}: Exploring Supervised Topic Modeling for Depression-Related Language in {T}witter","2015","23","41","1","1","8279","philip resnik","Proceedings of the 2nd Workshop on Computational Linguistics and Clinical Psychology: From Linguistic Signal to Clinical Reality","0"
"P15-2072","The Media Frames Corpus: Annotations of Frames Across Issues","2015","30","43","4","0","4218","dallas card","Proceedings of the 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing (Volume 2: Short Papers)","0"
"P15-1139","Tea Party in the House: A Hierarchical Ideal Point Topic Model and Its Application to Republican Legislators in the 112th Congress","2015","33","26","3","1","37071","vietan nguyen","Proceedings of the 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"N15-1052","Dialogue focus tracking for zero pronoun resolution","2015","18","6","4","0.740741","4267","sudha rao","Proceedings of the 2015 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"D15-1030","Birds of a Feather Linked Together: A Discriminative Topic Model using Link-based Priors","2015","20","3","3","1","26832","weiwei yang","Proceedings of the 2015 Conference on Empirical Methods in Natural Language Processing","0"
"W14-2520","{``}{I} Want to Talk About, Again, My Record On Energy ...{''}: Modeling Agendas and Framing in Political Debates and Other Conversations","2014","-1","-1","1","1","8279","philip resnik","Proceedings of the {ACL} 2014 Workshop on Language Technologies and Computational Social Science","0"
"P14-1105","Political Ideology Detection Using Recursive Neural Networks","2014","31","105","4","0","4054","mohit iyyer","Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"P14-1106","A Unified Model for Soft Linguistic Reordering Constraints in Statistical Machine Translation","2014","45","6","3","1","9182","junhui li","Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"D14-1182","Sometimes Average is Best: The Importance of Averaging for Prediction using {MCMC} Inference in Topic Modeling","2014","29","8","3","1","37071","vietan nguyen","Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing ({EMNLP})","0"
"W13-2214","Towards Efficient Large-Scale Feature-Rich Statistical Machine Translation","2013","25","0","4","1","26610","vladimir eidelman","Proceedings of the Eighth Workshop on Statistical Machine Translation","0"
"P13-4034","Mr. {MIRA}: Open-Source Large-Margin Structured Learning on {M}ap{R}educe","2013","19","4","4","1","26610","vladimir eidelman","Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics: System Demonstrations","0"
"P13-1110","Online Relative Margin Maximization for Statistical Machine Translation","2013","39","4","3","1","26610","vladimir eidelman","Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"N13-3009","{A}rgviz: Interactive Visualization of Topic Dynamics in Multi-party Conversations","2013","15","2","4","1","37071","vietan nguyen","Proceedings of the 2013 {NAACL} {HLT} Demonstration Session","0"
"N13-1060","Modeling Syntactic and Semantic Structures in Hierarchical Phrase-based Translation","2013","25","17","2","1","9182","junhui li","Proceedings of the 2013 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"D13-1133","Using Topic Modeling to Improve Prediction of Neuroticism and Depression in College Students","2013","24","37","1","1","8279","philip resnik","Proceedings of the 2013 Conference on Empirical Methods in Natural Language Processing","0"
"P12-2023","Topic Models for Dynamic Translation Model Adaptation","2012","17","65","3","1","26610","vladimir eidelman","Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"P12-1009","{SITS}: A Hierarchical Nonparametric Model using Speaker Identity for Topic Segmentation in Multiparty Conversations","2012","46","29","3","1","37071","vietan nguyen","Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"N12-1046","Encouraging Consistent Translation Choices","2012","29","32","3","0.757576","30398","ferhan ture","Proceedings of the 2012 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"W11-2140","Noisy {SMS} Machine Translation in Low-Density Languages","2011","13","5","3","1","26610","vladimir eidelman","Proceedings of the Sixth Workshop on Statistical Machine Translation","0"
"W11-2148","The Value of Monolingual Crowdsourcing in a Real-World Translation Scenario: Simulation using {H}aitian {C}reole Emergency {SMS} Messages","2011","11","14","2","0","44216","chang hu","Proceedings of the Sixth Workshop on Statistical Machine Translation","0"
"W10-1707","The {U}niversity of {M}aryland Statistical Machine Translation System for the Fifth Workshop on Machine Translation","2010","-1","-1","3","1","26610","vladimir eidelman","Proceedings of the Joint Fifth Workshop on Statistical Machine Translation and {M}etrics{MATR}","0"
"W10-0723","Shedding (a Thousand Points of) Light on Biased Language","2010","12","38","2","0","42837","tae yano","Proceedings of the {NAACL} {HLT} 2010 Workshop on Creating Speech and Language Data with {A}mazon{'}s Mechanical Turk","0"
"W10-0730","Measuring Transitivity Using Untrained Annotators","2010","7","10","3","0.757576","16057","nitin madnani","Proceedings of the {NAACL} {HLT} 2010 Workshop on Creating Speech and Language Data with {A}mazon{'}s Mechanical Turk","0"
"W10-0735","Error Driven Paraphrase Annotation using {M}echanical {T}urk","2010","10","35","2","0","41349","olivia buzek","Proceedings of the {NAACL} {HLT} 2010 Workshop on Creating Speech and Language Data with {A}mazon{'}s Mechanical Turk","0"
"P10-4002","cdec: A Decoder, Alignment, and Learning Framework for Finite-State and Context-Free Translation Models","2010","29","188","9","0.727273","3925","chris dyer","Proceedings of the {ACL} 2010 System Demonstrations","0"
"N10-1052","Generalizing Hierarchical Phrase-based Translation using Rules with Adjacent Nonterminals","2010","9","2","2","1","14459","hendra setiawan","Human Language Technologies: The 2010 Annual Conference of the North {A}merican Chapter of the Association for Computational Linguistics","0"
"N10-1128","Context-free reordering, finite-state translation","2010","33","33","2","0.727273","3925","chris dyer","Human Language Technologies: The 2010 Annual Conference of the North {A}merican Chapter of the Association for Computational Linguistics","0"
"D10-1005","Holistic Sentiment Analysis Across Languages: Multilingual Supervised {L}atent {D}irichlet {A}llocation","2010","46","82","2","0.952381","3312","jordan boydgraber","Proceedings of the 2010 Conference on Empirical Methods in Natural Language Processing","0"
"D10-1013","Improving Translation via Targeted Paraphrasing","2010","26","33","1","1","8279","philip resnik","Proceedings of the 2010 Conference on Empirical Methods in Natural Language Processing","0"
"D10-1028","Modeling Perspective Using {A}daptor {G}rammars","2010","22","27","3","0","46393","eric hardisty","Proceedings of the 2010 Conference on Empirical Methods in Natural Language Processing","0"
"D10-1052","Discriminative Word Alignment with a Function Word Reordering Model","2010","26","10","3","1","14459","hendra setiawan","Proceedings of the 2010 Conference on Empirical Methods in Natural Language Processing","0"
"2010.amta-workshop.3","Position Paper: Improving Translation via Targeted Paraphrasing","2010","26","33","2","0","31901","yakov kronrod","Proceedings of the Workshop on Collaborative Translation: technology, crowdsourcing, and the translator perspective","0"
"W09-0426","The {U}niversity of {M}aryland Statistical Machine Translation System for the {F}ourth {W}orkshop on {M}achine {T}ranslation","2009","30","14","4","0.727273","3925","chris dyer","Proceedings of the Fourth Workshop on Statistical Machine Translation","0"
"P09-1037","Topological Ordering of Function Words in Hierarchical Phrase-based Translation","2009","18","18","4","1","14459","hendra setiawan","Proceedings of the Joint Conference of the 47th Annual Meeting of the {ACL} and the 4th International Joint Conference on Natural Language Processing of the {AFNLP}","1"
"N09-1057","More than Words: Syntactic Packaging and Implicit Sentiment","2009","29","101","2","0","47353","stephan greene","Proceedings of Human Language Technologies: The 2009 Annual Conference of the North {A}merican Chapter of the Association for Computational Linguistics","0"
"D09-1040","Improved Statistical Machine Translation Using Monolingually-Derived Paraphrases","2009","37","128","3","1","34833","yuval marton","Proceedings of the 2009 Conference on Empirical Methods in Natural Language Processing","0"
"D09-1081","Estimating Semantic Distance Using Soft Semantic Constraints in Knowledge-Source {--} Corpus Hybrid Models","2009","288","13","3","1","34833","yuval marton","Proceedings of the 2009 Conference on Empirical Methods in Natural Language Processing","0"
"P08-1114","Soft Syntactic Constraints for Hierarchical Phrased-Based Translation","2008","28","111","2","1","34833","yuval marton","Proceedings of ACL-08: HLT","1"
"P08-1115","Generalizing Word Lattice Translation","2008","37","141","3","0","47926","christopher dyer","Proceedings of ACL-08: HLT","1"
"I08-3008","Cross-Language Parser Adaptation between Related Languages","2008","17","86","2","0","5828","daniel zeman","Proceedings of the {IJCNLP}-08 Workshop on {NLP} for Less Privileged Languages","0"
"D08-1024","Online Large-Margin Training of Syntactic and Structural Translation Features","2008","36","234","3","0.234375","3180","david chiang","Proceedings of the 2008 Conference on Empirical Methods in Natural Language Processing","0"
"2008.amta-papers.13","Are Multiple Reference Translations Necessary? Investigating the Value of Paraphrased Reference Translations in Parameter Optimization","2008","-1","-1","2","0.897436","16057","nitin madnani","Proceedings of the 8th Conference of the Association for Machine Translation in the Americas: Research Papers","0"
"W07-0716","Using Paraphrases for Parameter Tuning in Statistical Machine Translation","2007","25","70","3","0.952381","16057","nitin madnani","Proceedings of the Second Workshop on Statistical Machine Translation","0"
"S07-1071","Tor, {T}or{M}d: Distributional Profiles of Concepts for Unsupervised Word Sense Disambiguation","2007","12","6","3","0.454545","13005","saif mohammad","Proceedings of the Fourth International Workshop on Semantic Evaluations ({S}em{E}val-2007)","0"
"2006.amta-papers.11","Word-Based Alignment, Phrase-Based Translation: What{'}s the Link?","2006","30","48","2","1","1313","adam lopez","Proceedings of the 7th Conference of the Association for Machine Translation in the Americas: Technical Papers","0"
"W05-0812","Improved {HMM} Alignment Models for Languages with Scarce Resources","2005","14","25","2","1","1313","adam lopez","Proceedings of the {ACL} Workshop on Building and Using Parallel Texts","0"
"P05-3009","The {L}inguist{'}s {S}earch {E}ngine: An Overview","2005","14","37","1","1","8279","philip resnik","Proceedings of the {ACL} Interactive Poster and Demonstration Sessions","0"
"H05-2007","Pattern Visualization for Machine Translation Output","2005","7","6","2","1","1313","adam lopez","Proceedings of {HLT}/{EMNLP} 2005 Interactive Demonstrations","0"
"H05-1098","The {H}iero Machine Translation System: Extensions, Evaluation, and Analysis","2005","27","54","5","0.234375","3180","david chiang","Proceedings of Human Language Technology Conference and Conference on Empirical Methods in Natural Language Processing","0"
"H05-1109","{OCR} Post-Processing for Low Density Languages","2005","19","18","2","1","51121","okan kolak","Proceedings of Human Language Technology Conference and Conference on Empirical Methods in Natural Language Processing","0"
"W04-0821","The {U}niversity of {M}aryland Senseval-3 system descriptions","2004","8","2","3","0","51634","clara cabezas","Proceedings of {SENSEVAL}-3, the Third International Workshop on the Evaluation of Systems for the Semantic Analysis of Text","0"
"P04-1048","Inducing Frame Semantic Verb Classes from {W}ord{N}et and {LDOCE}","2004","15","24","3","1","50483","rebecca green","Proceedings of the 42nd Annual Meeting of the Association for Computational Linguistics ({ACL}-04)","1"
"N03-2026","Desparately Seeking {C}ebuano","2003","2","7","5","0.625","12879","douglas oard","Companion Volume of the Proceedings of {HLT}-{NAACL} 2003 - Short Papers","0"
"N03-1018","A Generative Probabilistic {OCR} Model for {NLP} Applications","2003","22","55","3","1","51121","okan kolak","Proceedings of the 2003 Human Language Technology Conference of the North {A}merican Chapter of the Association for Computational Linguistics","0"
"J03-3002","The Web as a Parallel Corpus","2003","39","492","1","1","8279","philip resnik","Computational Linguistics","0"
"P02-1033","An Unsupervised Method for Word Sense Tagging using Parallel Corpora","2002","26","209","2","0","7377","mona diab","Proceedings of the 40th Annual Meeting of the Association for Computational Linguistics","1"
"P02-1050","Evaluating Translational Correspondence using Annotation Projection","2002","25","105","2","0","238","rebecca hwa","Proceedings of the 40th Annual Meeting of the Association for Computational Linguistics","1"
"S01-1014","Supervised Sense Tagging using Support Vector Machines","2001","10","23","2","0","51634","clara cabezas","Proceedings of {SENSEVAL}-2 Second International Workshop on Evaluating Word Sense Disambiguation Systems","0"
"P01-1032","Mapping Lexical Entries in a Verbs Database to {W}ord{N}et Senses","2001","19","12","4","1","50483","rebecca green","Proceedings of the 39th Annual Meeting of the Association for Computational Linguistics","1"
"J01-4009","Book Reviews: Parallel Text Processing: Alignment and Use of Translation Corpora","2001","2","0","1","1","8279","philip resnik","Computational Linguistics","0"
"H01-1033","Improved Cross-Language Retrieval using Backoff Translation","2001","7","36","1","1","8279","philip resnik","Proceedings of the First International Conference on Human Language Technology Research","0"
"H01-1060","Rapidly Retargetable Interactive Translingual Retrieval","2001","2","4","3","0","11446","ginaanne levow","Proceedings of the First International Conference on Human Language Technology Research","0"
"P99-1068","Mining the Web for Bilingual Text","1999","5","233","1","1","8279","philip resnik","Proceedings of the 37th Annual Meeting of the Association for Computational Linguistics","1"
"resnik-1998-parallel","Parallel strands: a preliminary investigation into mining the Web for bilingual text","1998","10","90","1","1","8279","philip resnik","Proceedings of the Third Conference of the Association for Machine Translation in the Americas: Technical Papers","0"
"W97-0907","A Language Identification Application Built on the {J}ava Client / Server Platform","1997","-1","-1","2","0","55536","gary adams","From Research to Commercial Applications: Making {NLP} Work in Practice","0"
"W97-0209","Selectional Preference and Sense Disambiguation","1997","-1","-1","1","1","8279","philip resnik","Tagging Text with Lexical Semantics: Why, What, and How?","0"
"W97-0213","A Perspective on Word Sense Disambiguation Methods and Their Evaluation","1997","-1","-1","1","1","8279","philip resnik","Tagging Text with Lexical Semantics: Why, What, and How?","0"
"W97-0217","Evaluating Automatic Semantic Taggers","1997","-1","-1","1","1","8279","philip resnik","Tagging Text with Lexical Semantics: Why, What, and How?","0"
"A97-1050","Semi-Automatic Acquisition of Domain-Specific Translation Lexicons","1997","22","36","1","1","8279","philip resnik","Fifth Conference on Applied Natural Language Processing","0"
"W95-0105","Disambiguating Noun Groupings with Respect to {W}ordnet Senses","1995","17","27","1","1","8279","philip resnik","Third Workshop on Very Large Corpora","0"
"C94-2195","A Rule-Based Approach to Prepositional Phrase Attachment Disambiguation","1994","18","163","2","0","51339","eric brill","{COLING} 1994 Volume 2: The 15th {I}nternational {C}onference on {C}omputational {L}inguistics","0"
"W93-0307","Structural Ambiguity and Conceptual Relations","1993","16","32","1","1","8279","philip resnik","{V}ery {L}arge {C}orpora: Academic and Industrial Perspectives","0"
"H93-1054","Semantic Classes and Syntactic Ambiguity","1993","13","70","1","1","8279","philip resnik","{H}uman {L}anguage {T}echnology: Proceedings of a Workshop Held at Plainsboro, New Jersey, March 21-24, 1993","0"
"P92-1053","A Class-Based Approach to Lexical Discovery","1992","4","63","1","1","8279","philip resnik","30th Annual Meeting of the Association for Computational Linguistics","1"
"C92-2065","Probabilistic {T}ree-{A}djoining {G}rammar as a Framework for Statistical Natural Language Processing","1992","17","89","1","1","8279","philip resnik","{COLING} 1992 Volume 2: The 14th {I}nternational {C}onference on {C}omputational {L}inguistics","0"
"C92-1032","Left-Corner Parsing and Psychological Plausibility","1992","15","57","1","1","8279","philip resnik","{COLING} 1992 Volume 1: The 14th {I}nternational {C}onference on {C}omputational {L}inguistics","0"
"P90-1029","Multiple Underlying Systems: Translating User Requests into Programs to Produce Answers","1990","11","15","2","0","55866","robert bobrow","28th Annual Meeting of the Association for Computational Linguistics","1"
