"2020.emnlp-main.636","To {BERT} or Not to {BERT}: Comparing Task-specific and Task-agnostic Semi-Supervised Approaches for Sequence Tagging","2020","-1","-1","4","0","8331","kasturi bhattacharjee","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.coling-main.540","Fact vs. Opinion: the Role of Argumentation Features in News Classification","2020","-1","-1","2","1","1559","tariq alhindi","Proceedings of the 28th International Conference on Computational Linguistics","0"
"2020.acl-main.711","{R}{\\^{}}3: Reverse, Retrieve, and Rank for Sarcasm Generation with Commonsense Knowledge","2020","28","0","3","1","1130","tuhin chakrabarty","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.acl-main.761","{D}e{S}e{P}tion: Dual Sequence Prediction and Adversarial Examples for Improved Fact-Checking","2020","25","0","7","0.769231","4407","christopher hidey","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"W19-4452","Rubric Reliability and Annotation of Content and Argument in Source-Based Argument Essays","2019","0","0","6","0","719","yanjun gao","Proceedings of the Fourteenth Workshop on Innovative Use of NLP for Building Educational Applications","0"
"W19-4222","Unsupervised Morphological Segmentation for Low-Resource Polysynthetic Languages","2019","0","0","3","1","8324","ramy eskander","Proceedings of the 16th Workshop on Computational Research in Phonetics, Phonology, and Morphology","0"
"W19-3508","Pay {``}Attention{''} to your Context when Classifying Abusive Language","2019","-1","-1","3","1","1130","tuhin chakrabarty","Proceedings of the Third Workshop on Abusive Language Online","0"
"S19-2194","{C}olumbia at {S}em{E}val-2019 Task 7: Multi-task Learning for Stance Classification and Rumour Verification","2019","0","0","4","0","25186","zhuoran liu","Proceedings of the 13th International Workshop on Semantic Evaluation","0"
"S19-2200","{C}olumbia{NLP} at {S}em{E}val-2019 Task 8: The Answer is Language Model Fine-tuning","2019","0","1","2","1","1130","tuhin chakrabarty","Proceedings of the 13th International Workshop on Semantic Evaluation","0"
"D19-5013","Fine-Tuned Neural Models for Propaganda Detection at the Sentence and Fragment levels","2019","10","0","3","1","1559","tariq alhindi","Proceedings of the Second Workshop on Natural Language Processing for Internet Freedom: Censorship, Disinformation, and Propaganda","0"
"D19-1291","{AMPERSAND}: Argument Mining for {PERS}u{A}sive o{N}line Discussions","2019","0","0","3","1","1130","tuhin chakrabarty","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"W18-5808","Automatically Tailoring Unsupervised Morphological Segmentation to the Language","2018","0","0","3","1","8324","ramy eskander","Proceedings of the Fifteenth Workshop on Computational Research in Phonetics, Phonology, and Morphology","0"
"W18-5513","Where is Your Evidence: Improving Fact-checking by Justification Modeling","2018","0","0","3","1","1559","tariq alhindi","Proceedings of the First Workshop on Fact Extraction and {VER}ification ({FEVER})","0"
"W18-5521","Robust Document Retrieval and Individual Evidence Modeling for Fact Extraction and Verification.","2018","0","1","3","1","1130","tuhin chakrabarty","Proceedings of the First Workshop on Fact Extraction and {VER}ification ({FEVER})","0"
"P18-2125","{`}Lighter{'} Can Still Be Dark: Modeling Comparative Color Descriptions","2018","0","4","2","0","29078","olivia winn","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"L18-1258","A Multi-layer Annotated Corpus of Argumentative Text: From Argument Schemes to Discourse Relations","2018","0","1","4","1","15510","elena musi","Proceedings of the Eleventh International Conference on Language Resources and Evaluation ({LREC} 2018)","0"
"J18-4009","Sarcasm Analysis Using Conversation Context","2018","61","8","3","1","8209","debanjan ghosh","Computational Linguistics","0"
"W17-5523","The Role of Conversation Context for Sarcasm Detection in Online Interactions","2017","33","8","3","1","8209","debanjan ghosh","Proceedings of the 18th Annual {SIG}dial Meeting on Discourse and Dialogue","0"
"W17-5102","Analyzing the Semantic Types of Claims and Premises in an Online Persuasive Forum","2017","17","18","4","0.769231","4407","christopher hidey","Proceedings of the 4th Workshop on Argument Mining","0"
"W16-3213","Detecting Visually Relevant Sentences for Fine-Grained Classification","2016","6","0","3","0","29078","olivia winn","Proceedings of the 5th Workshop on Vision and Language","0"
"W16-2810","Towards Feasible Guidelines for the Annotation of Argument Schemes","2016","32","8","3","1","15510","elena musi","Proceedings of the Third Workshop on Argument Mining ({A}rg{M}ining2016)","0"
"P16-2089","Coarse-grained Argumentation Features for Scoring Persuasive Essays","2016","17","15","4","1","8209","debanjan ghosh","Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"D15-1116","Sarcastic or Not: Word Embeddings to Predict the Literal or Sarcastic Meaning of Words","2015","26","42","3","1","8209","debanjan ghosh","Proceedings of the 2015 Conference on Empirical Methods in Natural Language Processing","0"
"W14-4918","Annotating Multiparty Discourse: Challenges for Agreement Metrics","2014","17","7","2","0","38348","nina wacholder","Proceedings of {LAW} {VIII} - The 8th Linguistic Annotation Workshop","0"
"W14-2106","Analyzing Argumentative Discourse Units in Online Interactions","2014","42","59","2","1","8209","debanjan ghosh","Proceedings of the First Workshop on Argumentation Mining","0"
"W14-1807","Surprisal as a Predictor of Essay Quality","2014","24","1","2","0","38735","gaurav kharkwal","Proceedings of the Ninth Workshop on Innovative Use of {NLP} for Building Educational Applications","0"
"Y12-1013","Combining Social Cognitive Theories with Linguistic Features for Multi-genre Sentiment Analysis","2012","43","17","4","0","20232","hao li","Proceedings of the 26th Pacific Asia Conference on Language, Information, and Computation","0"
"W12-4620","Search Space Properties for Learning a Class of Constraint-based Grammars","2012","0","0","1","1","1561","smaranda muresan","Proceedings of the 11th International Workshop on Tree Adjoining Grammars and Related Formalisms ({TAG}+11)","0"
"W12-2801","Learning to Interpret Natural Language Instructions","2012","23","5","8","0","42283","monica babecsvroman","Proceedings of the Second Workshop on Semantic Interpretation in an Actionable Context","0"
"W12-2501","Computational Analysis of Referring Expressions in Narratives of Picture Books","2012","21","4","2","0","42302","choonkyu lee","Proceedings of the {NAACL}-{HLT} 2012 Workshop on Computational Linguistics for Literature","0"
"C12-2039","Relation Classification using Entity Sequence Kernels","2012","4","1","2","1","8209","debanjan ghosh","Proceedings of {COLING} 2012: Posters","0"
"P11-2102","Identifying Sarcasm in {T}witter: A Closer Look","2011","13","309","2","0","44630","roberto gonzalezibanez","Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies","0"
"C10-2102","A Learnable Constraint-based Grammar Formalism","2010","17","5","1","1","1561","smaranda muresan","Coling 2010: Posters","0"
"W08-2002","Learning to Map Text to Graph-Based Meaning Representations via Grammar Induction","2008","22","7","1","1","1561","smaranda muresan","Coling 2008: Proceedings of the 3rd Textgraphs workshop on Graph-based Algorithms for Natural Language Processing","0"
"P08-1115","Generalizing Word Lattice Translation","2008","37","141","2","0","47926","christopher dyer","Proceedings of ACL-08: HLT","1"
"P07-1105","Grammar Approximation by Representative Sublanguage: A New Model for Language Learning","2007","14","9","1","1","1561","smaranda muresan","Proceedings of the 45th Annual Meeting of the Association of Computational Linguistics","1"
"muresan-klavans-2002-method","A Method for Automatically Building and Evaluating Dictionary Resources","2002","12","50","1","1","1561","smaranda muresan","Proceedings of the Third International Conference on Language Resources and Evaluation ({LREC}{'}02)","0"
"W01-1011","{GIST}-{IT}: Combining Linguistic and Machine Learning Techniques for Email Summarization","2001","0","3","2","0","4939","evelyne tzoukermann","Proceedings of the {ACL} 2001 Workshop on Human Language Technology and Knowledge Management","0"
"W01-0719","Combining linguistic and machine learning techniques for email summarization","2001","13","41","1","1","1561","smaranda muresan","Proceedings of the {ACL} 2001 Workshop on Computational Natural Language Learning ({C}on{LL})","0"
